No.,URL,Title,Description,Date,Guest,Position,Company,Category,Biggest Challenge,SaaS Resources,Notes
011,http://saastr.libsyn.com/saastr-011-4-questions-to-determine-whether-you-have-product-market-fit-with-ajay-agarwal-bain-capital-ventures,Saastr 011: 4 Questions To Determine Whether You Have Product Market Fit with Ajay Agarwal @ Bain Capital Ventures,"I am thrilled to welcome, Ajay Agarwal, Managing Director @ Bain Capital Ventures, where he focuses on early stage application software and SaaS investing. Included in his immense portfolio are the likes of Optimizely, SendGrid and GainSight, just to name a few and prior to crushing the world of investments, Ajay was an early employee at Trilogy, where as Head of Sales and Marketing he was instrumental in growing their annual revenue to $300m.  Discussed In Today's Show: What is the difference between SaaS and Enterprise Software? (there is one!) How does the introduction of cloud software affect the sales cycle for startups? How can startups know when is the right time to release their MVP without having significant issues with churn? What does product market fit really look like for SaaS startups? Once product market fit is achieved, is it merely a case off during money into the machine?  Why has customer success become such an integral part of SaaS and what can startups do to optimise customer success? In a round we call the 60 Second Saastr, we also hear: Why is the system of record the easiest way to build a $bn company? The $10bn opportunity in marketing?  The future of zenefits? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Ajay Agarwal",4/8/2016 11:48:30,Ajay Agarwal,Managing Director,Bain Capital Ventures,VC,NA,NA,"Started in startup world in college; sales and marketing at Trilogy; bulk of time at bain in early stage saas; sales process - demoing real software instead of a demo, time to value is shortened dramatically, customer success critical, where value is delivered always v perpetual; learn startup/mvp & churn: get the product out early but set expectations and achieve product-market it; after that, work on quality before ramping up; product-market fit questions they ask: 1)can every person in the company in 1-2 sentences explain the value prop?; 2) customer sees real value that is highly differentiated from other products, i3) s your initiative a top 3 priorities, 4) amount you get paid v. the effort to sell it; System of record is easiest way to build a $1B company; sales cadence: can you transition between founder to a repeatable sales product; "
012,http://saastr.libsyn.com/saastr-012-optimising-your-talent-acquisition-strategy-with-daniel-chait-founder-ceo-greenhouse,"Saastr 012: Optimising Your Talent Acquisition Strategy with Daniel Chait, Founder & CEO @ Greenhouse","Joining us today, I am delighted to have Daniel Chait, Founder & CEO @ Greenhouse - software that gives people the power to build great companies. Greenhouse automates and simplifies the best practices for recruiting top talent, continuously monitors your recruiting activity, and automatically suggests improvements. They have backing from the likes of Social Capital, Benchmark and Felicis Ventures and in today's show with Daniel we discuss: How Daniel views the hiring funnel and how you can get a consistent stream of high quality incoming candidates? How can individuals breach the knowledge gap of not knowing what to look for in a iOS developer, for example? How important is a strong company culture when interviewing candidates? How can recruiters test candidates to ensure that their culture and skills align with the company? When did Daniel hire his first Head of Sales and what was the catalyst for causing this hire? In a round we call the 60 Second Saastr, we also hear: The Candidate Experience: How Can We Optimise It? Who Does Daniel Most Respect & Admire With Regards To Their Recruitment? What Is Daniel's Fave Hiring Blog Resource or Newsletter? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Daniel Chait",4/11/2016 4:35:00,Daniel Chait,CEO,Greenhouse,Recruiting (HR),NA,Work Rules by Laszlo Bock,"Started as a developer, everyone has a desire to hire great people, but pretty much a trainwreck everywhere; funnel: where to they find them (folklore), interview: grab some person without experience or scorecard; need to have a cohesive thesis going into the hiring process; if you can't ask an interview question for it, your attributes are too vague; what do you desire v. what do you need; people underestimate the importance of fit between person and job; debug your hiring process; the big consulting firms tend to hire the best (systematic and rigorous process)"
013,http://saastr.libsyn.com/saastr-013-how-new-ceos-can-make-their-mark-and-what-it-takes-to-raise-later-stage-funding-in-todays-environment-with-mark-woodward-ceo-invoca,"Saastr 013: How New CEOs Can Make Their Mark and What It Takes To Raise Later Stage Funding In Today's Environment with Mark Woodward, CEO @ Invoca","Joining us today, I am delighted to welcome Mark Woodward CEO @ Invoca - software that helps marketers drive revenue with call intelligence. Invoca has built a platform that addresses the top concern for enterprise CMOs today — delivering personalized customer experiences across devices and channels. They have backing from the likes of Upfront Ventures who wrote this on Invoca's recent $30m raise (http://www.bothsidesofthetable.com/2016/03/30/inside-scoop-funding-environment-might-mean/)  and in today's show with Mark we discuss: Question from Mark Suster: How does Mark feel taking the contrarian approach that phone calls are alive and growing? How was Invoice's journey to raising $30m in funding? What were the challenges? What was unexpected? What all new CEOs must know coming into a new role? How can a new CEO implement a new company culture and management style without disrupting the existing one? What does IPO ready look like in a company? What are the requirements before you consider that newt step? In a round we call the 60 Second Saastr, we also hear: The most crucial characteristic of all good CEOs? Biggest lesson from being a 3 time CEO? If Mark could start the process again, what would he do differently? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Mark Woodward",4/15/2016 10:43:09,Mark Woodward,CEO,Invoca,Customer Success (Call Intelligence),NA,Mark Suster both sides of the table,"Fate of the telephone - customer support automated; but want prospects on the phone; 88B phone calls made to businesses per year and growing; messaging/chat is great for customer support, but not customer acquisition; current hole -- analytics around customers, but no analytics for prospects after they abandon their digital search; single platform for everyone, smb, medium and enterprise support teams to handle very different needs; pricing: base platform fee + subsciption based on number of phone calls; transition from SMB to Enterprise, brought in experienced CEO to help that transition; biggest lesson from taking companies public: you need to select the investors that understand you and your market (not just take money from whomever); realize you are a product for investors; "
014,http://saastr.libsyn.com/saastr-014-its-the-whole-enchilada-why-data-is-crucial-to-effective-content-marketing-how-to-use-it-to-decrease-customer-acquisition-cost-increase-basket-size,"SaaStr 014: 'It's The Whole Enchilada', Why Data Is Crucial To Effective Content Marketing & How To Use It To Decrease Customer Acquisition Cost & Increase Basket Size","On the show today I am thrilled to welcome Russell Glass, Head of Products For LinkedIn Marketing Solutions. Formerly founder, president and CEO of Bizo, a B2B audience marketing and data platform which he, from founding in 2008 to $50mm+ revenue run-rate and over 150 employees before being acquired by LinkedIn for $175mm in August of 2014 he really is a Serial technology entrepreneur, having founded or held senior positions at four venture-backed technology companies. If that wasn’t enough he is also the Co-author of The Big Data-Driven Business: How to Use Big Data to Win Customers, Beat Competitors, and Boost Profits  In today's show with Russell we discuss: What did Russ and the Bizo team do effectively that allowed them to scale, leading to their acquisition by Linkedin? Is customer focus a constraint on long term growth and how can you communicate this long term vision to your investors? How important a role will data play in the future of content marketing? How can SMB marketers determine which platforms will be most effective for them? To what extent can content marketing reduce customer acquisition? What are the other benefits? In a round we call the 60 Second Saastr, we also hear: Who Is Doing SMB Marketing Most Impressively At The Moment? The Biggest Leanring Curve From Being Acquired By LinkedIn? What SaaS resource or blog is a must for Russell? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Russell Glass",4/18/2016 5:26:55,Russell Glass,Head of Marketing Products,LinkedIn,Social Media,NA,Digg,"Founder of Bizo, bought by LinkedIn; Focus (keep product focus even if you might leave money on the table) and Culture (hire only people we liked being around); Focus can be a constraint on short-term growth, lack of focus can be a constraint on long-term growth; content creation: 1000s of choices - you gotta simplify your problem (define your customer), then you can narrow down your content you'll create; content relevance: understand the lifecycle of your cusomer persona information needs, you become relevant as a marketer if you can meet them when they have those needs; content marketing now has to replace what the sales person used to do in the sales process; difference between small and large company is the speed and testing associated with course correction; hiring: instead of asking what, as why questions"
015,http://saastr.libsyn.com/saastr-015-nicolas-dessaigne-algolia-on-prioritising-company-culture-and-empowering-your-team-to-be-owners,Saastr 015: Nicolas Dessaigne @ Algolia on Prioritising Company Culture and Empowering Your Team To Be Owners,"Welcome to Episode 15 of The Official Saastr Podcast. Joining me today, I am delighted to welcome, Nicolas Dessaigne. Nicolas is the CEO and Co-Founder of Algolia, Algolia are a brilliant case study for the successful pivot, having started off life as an offline search engine for mobiles but really took off by helping companies deliver an intuitive search-as-you-type experience on their websites and mobile apps. They participated in Y Combinator's Winter 2014 batch and raised $18.3M in May 2015 from the likes of Accel Partners, Point Nine Capital, Storm Ventures and many more incredible investors. and in today's show with Nicolas we discuss: Why is company culture so important and was it fundamental for Nicolas and Julien to have this outlined from the beginning? How did Nicolas implement the vision for the company future when founding the Algolia? How does Nicolas look to balance the scaling of the business with maintenance of company culture? What were Nicolas' biggest takeaways from his time at YC?  How can SaaS startups optimise the fundraising process to also be a source of business development? In a round we call the 60 Second Saastr, we also hear: Hiring Your First VP of Sales: When and What Questions To Ask? Nicolas' favourite SaaS resource? What would Nicolas do differently if he were to start the journey again? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Nicolas Dessaigne",4/22/2016 6:08:44,Nicolas Dessaigne,CEO,Algolia,Search (API),"Market to enterprise, while keeping our developer identity",NA,"Move from SDK to SaaS; need to find a good balance between vision and what customers ask for; user experience, developer experience and infrastructure gives credibility for large customers; hustle: solve one problem and do it better than anyone; able to grow without much of a sales and marketing culture (due to strong dev community); cheap product isn't a good thing (hurting them for larger customers); transparency is critical for developers; some marketing, did some viral hacks by providing search for open source docs, etc; 10 years ago, a CIO would make the choice; but now developers make the choice; content marketing is critical; 95% inbound sales today, much to do on outbound still; solution v tool: more on tool today (api economy building blocks); apis are eating software to help devs get to market faster; "
016,http://saastr.libsyn.com/saastr-016-kris-duggan-betterworks-on-why-quarterly-public-goal-setting-should-be-an-integral-part-of-your-company,SaaStr 016: Kris Duggan @ Betterworks on Why Quarterly Public Goal Setting Should Be An Integral Part Of Your Company,"Joining us today, I am delighted to have Kris Duggan, Founder & CEO @ Betterworks, a cloud platform that allows the enterprise to set and manage goals. By applying goal science thinkning, Betterworks drives companies to become operationally excellent and provides powerful insights about how work gets done. Betterworks has raised funding from true legends of the valley with their last round being led by John Doerr @ Kleiner Perkins. In today's show with Kris we discuss: How Kris came to be Founder & CEO @ Betterworks, following his previous founding of Badgeville? Kris has previously emphasised the importance of focus, so how did Kris apply that focus with Betterworks, following his previous founding experience with Badgeville? How did Betterworks approach customer acquisition in the early days? Does it have to be the CEO connecting with prospects in the early days? How did Kris approach the balance of inbound vs outbound in scaling Betterworks? Kris has previously said, ‘2 by 2’ approach is key with outbound, why is that? In a goal setting environemnet how do you prevent disincentvisation if goals are not met and targets are not achieved?  Why is customer success such a fundamental focus for Kris as a second time CEO? What were the other big realisations of being a second time CEO? In a round we call the 60 Second Saastr, we also hear: Biggest challenge in growing Betterworks? If Kris could start the process again, what would he do differently? Kris’ favourite SaaS resource? What CEO skill is Kris most proud of? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Kris Duggan",4/25/2016 8:01:03,Kris Duggan,CEO,Betterworks,Goal Setting (HR),Finding highly talented engineers,saastr; Bessimer 10 laws of Being SaaSy; Redpoint Tomasz Tunguz,"Software for setting goals; less about competition than more about meaning of your work; quarterly, public goals (social contract); avg goal shelf life is 40 days; public cheer v. nudge; suggest decoupling financial and goals (encourages conservative goal setting); goals often end up just ""the things we need to get done this quarter"": pricing: every customer was a paying customer to test value prop; Customer success: large part of top-line can be from renewing and growing existing customers"
017,http://saastr.libsyn.com/saastr-017-why-fellow-founders-make-the-best-advisors-a-transparent-pricing-model-is-fundamental-with-laura-behrens-wu-co-founder-ceo-shippo,"SaaStr 017: Why Fellow Founders Make The Best Advisors & A Transparent Pricing Model Is Fundamental with Laura Behrens Wu, Co-Founder & CEO @ Shippo","Joining us today on The Official Saastr Podcast is Laura Behrens Wu, Laura is the Founder & CEO @ Shippo, the API and dashboard for all your shipping needs. They have raised from the likes of SoftTech, 500Startups, SLow Ventures and many more incredible investors. In today's show with Laura we discuss: What are API’s and what do they allow us to do? With API’s developer adoption is crucial, what has worked for Laura in terms of finding developers, onboarding them and ensuring developer retention? How much of a role does content marketing and education play in a complex product and tech stack, like Shippo? What strategies have been the most successful in educating potential lients? Why does Laura believe transparent pricing is so fundamental? How does Laura harness the freemium model while attempting to onboard large corporate clients What do the next 20 years hold for Shippo? What will it take to reach the milestones? In a round we call the 60 Second Saastr, we also hear: Most challenging element of building Shippo? Biggest advice to SMB’s on shipping options? The fundraising process: What was it like? If you would like to find out more about the show and the guests presented you can follow us on Twitter here: Jason Lemkin Harry Stebbings Saastr Laura Behrens Wu",4/29/2016 7:40:52,Laura Behrends Wu,CEO,Shippo,Shipping (API),Managing People,"personal discussions with other founders, incl 500 startups","Shipping APIs; When building out an ecommerce store, found out how annoying shipping was; how can Amazon offer free shipping, but SMBs can't; free shipping is a competitive advantage; API play - connects ecommerce to shipping companies; developer adoption: by making the API modern, it is far better than the rest of the industry; not looking for APIs, looking for lower price/faster shipping; modeled API based on Stripe (so simple); multi-carrier api; ecommerce wants better shipping, but doesn't know they need APIs -- so SEO based on operationals needs and then education on API + seek out devs looking for a shipping API; developer: product marketing, ops people: content marketing; pricing: shipping industry is traditionally opaque, so transparency is key - API metering (simple, pay as you go); next steps; looking to go upmarket & looking at data passing through the system"
018,http://saastr.libsyn.com/saastr-018-the-benefits-of-account-based-marketing-the-biggest-takeaways-from-co-founding-marketo-with-jon-miller-engagio,SaaStr 018: The Benefits Of Account Based Marketing & The Biggest Takeaways From Co-Founding Marketo with Jon Miller @ Engagio,"Delighted to welcome Jon Miller to The Official SaastrPodcast today. John is the Founder & CEO @ Engagio, the all inone account based marketing platform that allows you to accelerateyour move to account based marketing, streamline account basedreporting and analytics and map salesforce leads to targetaccounts. Prior to Engagio, Jon was the Co-Founder and CMO atrocketship, Marketo. Intoday's show with Jon we discuss:Whatreally is account based marketing and how does it differ to otherforms of marketing?Whatwere Jon’s biggest takeaways from co-founding Marketo and watch itscale into hyper-growth mode?Howcan startups determine whether account based marketing is the rightmarketing solution for them? How can startups accelerate theprocess of moving to account based marketing?Howcan startups communicate with their ideal customers in a nongimmicky, personalised fashion? What can be done to show personaland effective touches?Towhat extent does account based market intersect with account basedsales development? How much of a role will this integration play inthe future? In a round we call the60 Second Saastr,we also hear:Themost effective ABM channels?Thebiggest mistakes startups make in ABM?Thehardest element of growing Engagio from scratch? If you would like to find outmore about the show and the guests presented you can follow us onTwitter here:JasonLemkinHarry StebbingsSaastrJon Miller",5/2/2016 12:10:13,Jon Miller,CEO,Engagio,Marketing,"Pacing, knowing this is a long journey",NA,Co-founder of marketo; lession: build everything in balance if you can; would have paid more attention to building culture; marketo - fishing with a net (did I catch enough fish); engagio - fishing with a spear (highly targeted); sub-$25K annual - fish with a net; 50K+ fish with a spear; can't send generic messaging to any of their very few people in the world that they want relationships with; best sales people teach & tailor; account-based marketing envelops selling and customer success and prospecting -- will become account-based everything; 
019,http://saastr.libsyn.com/saastr-019-david-cancel-on-hiring-people-not-skills-the-importance-of-investing-in-relationships-and-being-scrappy,"SaaStr 019: David Cancel on Hiring People Not Skills, The Importance Of Investing In Relationships and Being Scrappy","Following our meeting at SaaStr Annual 2016, I am thrilled to welcome David Cancel. Now David really is a serial entrepreneur having founded 5 companies, with the last, Performable, being acquired by Hubspot, resulting in his taking up the position as Chief Product Officer at Hubspot. Now David is the CEO @ Drift. Drift allows you to talk to your website visitors and customers in real time. David is a master when it comes to hiring, company culture creation and maintenance and team building and we dig into all that in today’s episode, as well as:  Why David’s golden rule to recruiting is hiring people not skills? Why is cultural fit so important for future employees? How can you test for it in an interview? Can you hire a team of all A team players without having insane competition and friction? What does David mean when he says it is important for candidates to be scrappy? What signals are there that the person is an insane hustler?   What questions does David pose to get the candidate out of the standard interview style answering? How does david push them out of their comfort zone? Why does David believe it is crucial to never hire PMs who have done it before? What is the benefits of this? How does David view success? What commonalities does David se in thementiality fo those that have and have not been successful?  In a round we call the 60 Second Saastr, we also hear:  Must read books for startup CEOs? What are the 3 biggest lessons you learnt the hard way? What is David’s approach to learning?  If you would like to find out more about the show and the guests presented you can follow us on Twitter here:  Jason Lemkin Harry Stebbings Saastr David Cancel ",5/6/2016 4:18:44,David Cancel,CEO,Drift,Communications (Sales),NA,The Hard Thing About Hard Things by Ben Horowitz; Made in America by Sam Walton ,"Previous chief product officer at hubspot (started 5 startups); a shift from making something to managing teams; hiring; moved from hiring based on individual talents to based on team/culture qualities; culture - is this someone the team wants to be around; filter not just for a-grade players; scrappyness/grit -- what are you trying to learn? (then what have you done to learn it)? Product managers - usually found that most people with experience don't correlate with success (skills usually stage-specific); interview process: try to break them off script by redirecting the conversation; why questions better than what questions; big lessons:  99% people, 1% everything else; "
020,http://saastr.libsyn.com/saastr-020-what-do-salesforce-look-for-in-potential-investments-with-john-somorjai-executive-vice-president-of-corporate-development-salesforce-ventures,"SaaStr 020: What Do Salesforce Look For In Potential Investments with John Somorjai, Executive Vice President of Corporate Development & Salesforce Ventures","To Commemorate the 3 month anniversary of the best conference ever, SaaStr Annual 2016. We thought we would take a trip back to the conference with one of our favourite discussions featuring Jason Lemkin, Founder @ SaaStr and John Somorjai, Executive Vice President of Corporate Development & Salesforce Ventures. Salesforce Ventures invests in the next generation of enterprise technology. The Salesforce Ventures portfolio includes companies such as Box, DocuSign, Dropbox, Evernote, GainSight, MongoDB, MuleSoft, Stripe, SurveyMonkey, Twilio, and Xactly. Salesforce.com has invested in more than 150 enterprise cloud startups in 11 countries since 2009. In Today’s Episode You Will Learn:  What have been the fundamental determinants for the growth and acceleration of Salesforce in the last few years? What gave Salesforce the conviction to deploy $500m back into startup investing? With the success of Salesforce Ventures, how have John’s investing goals changed since 2009? Why should founders raise with Salesforce, what is the value add? What is John attitude to the recent pessimism in the valley? How does John approach the dichotomy of growth and reducing burn?  If you would like to find out more about the show and the guests presented you can follow us on Twitter here:  Jason Lemkin Harry Stebbings Saastr John Somorjai   ",5/9/2016 4:46:24,John Somorjai,VP Corporate Development,Salesforce,CRM (Sales),NA,NA,"From SaaStr Annual 2016; salesforce investment program, able to pick winners that are strategic to salesforce + reasonable financial return; investee needs champion within SF; have source by biz sponsor and half from SF ventures; 10-15 investments per quarter, no board seats; Of 150 companies in the portfolio: 50% series A, 30% series B; info transparency market-to-market each quarter & first right of refusal; invest only in companies relevant to SF; 2016: conserve cash and get burn down; investment in sales is still critical; gotta get product to market asap, even if not perfect, lest you miss your opportunity; companies need to focus on attrition, rather than just product & growth; key metric, what is your attrition rate; for SFV, need to be > $3MM ARR; for successful exit, best to develop an executive relationship (dating v. marriage); be transparent for corporate dev: ""can't tell you how many companies won't tell me their revenue, who the hell cares?  There is nothing confidential about your revenue""; "
